
	0	0	.5
400000000000	32.552725051	0	.5
	0	0	.5
	0	0	.5
	0	0	.5
	0	0	.5
400000000000	32.552725051	0	.5
	0	0	.5
	0	0	.5
400000000000	32.2634208716	0	.5
400000000000	31.0311925355	0	1
400000000000	30.170333393	0	1
400000000000	30.170333393	0	1
400000000000	31.0311925355	0	1
400000000000	30.7335170239	0	1
	0	0	1
400000000000	30.170333393	0	1
400000000000	31.0311925355	0	1
400000000000	30.7335170239	0	1
400000000000	30.170333393	0	1
400000000000	29.9122607569	0	1.5
400000000000	30.7335170239	0	1.5
400000000000	30.4453976039	0	1.5
400000000000	29.2839585226	0	1.5
400000000000	29.6754797622	0	1.5
400000000000	30.7335170239	0	1.5
400000000000	30.170333393	0	1.5
	0	0	1.5
400000000000	29.6754797622	0	1.5
400000000000	30.7335170239	0	1.5
400000000000	29.2839585226	0	2
400000000000	30.170333393	0	2
400000000000	29.6754797622	0	2
400000000000	28.9652621749	0	2
400000000000	28.6923171973	0	2
	0	0	2
400000000000	29.1381385238	0	2
400000000000	28.3250891271	0	2
400000000000	29.4645226501	0	2
400000000000	30.170333393	0	2
	0	0	2.5
400000000000	24.7129171106	0	2.5
400000000000	23.6548798489	0	2.5
400000000000	26.0205999133	0	2.5
400000000000	25.0514997832	0	2.5
400000000000	24.3456890403	0	2.5
400000000000	25.1054501021	0	2.5
400000000000	26.0205999133	0	2.5
400000000000	25.0514997832	0	2.5
400000000000	26.0205999133	0	2.5
400000000000	26.6651798055	0	3
	0	0	3
400000000000	26.9897000434	0	3
400000000000	25.1587384371	0	3
400000000000	26.6651798055	0	3
400000000000	26.7024585307	0	3
400000000000	26.9897000434	0	3
	0	0	3
400000000000	25.1587384371	0	3
400000000000	26.7024585307	0	3
400000000000	26.9897000434	0	3.5
400000000000	25.5630250077	0	3.5
400000000000	26.3948648927	0	3.5
400000000000	26.2736585659	0	3.5
400000000000	26.3948648927	0	3.5
400000000000	26.2736585659	0	3.5
400000000000	26.0205999133	0	3.5
400000000000	26.9897000434	0	3.5
400000000000	26.1909333063	0	3.5
400000000000	26.7024585307	0	3.5
400000000000	26.0205999133	0	4
400000000000	27.1600334363	0	4
400000000000	26.2736585659	0	4
400000000000	25.3147891704	0	4
400000000000	26.6651798055	0	4
400000000000	27.1600334363	0	4
400000000000	26.7024585307	0	4
400000000000	25.3147891704	0	4
400000000000	26.2736585659	0	4
400000000000	27.1600334363	0	4
	0	0	4.5
400000000000	28.1157500587	0	4.5
400000000000	27.1600334363	0	4.5
400000000000	26.0205999133	0	4.5
400000000000	27.1600334363	0	4.5
400000000000	28.1157500587	0	4.5
400000000000	27.1600334363	0	4.5
	0	0	4.5
400000000000	27.1600334363	0	4.5
400000000000	28.597385662	0	4.5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5
	0	0	5.5
	0	0	5.5
	0	0	5.5
	0	0	5.5
400000000000	20.6445798923	0	5.5
	0	0	5.5
400000000000	22.0411998266	0	5.5
	0	0	5.5
	0	0	5.5
	0	0	5.5
	0	0	6
	0	0	6
	0	0	6
400000000000	23.8738982634	0	6
	0	0	6
	0	0	6
	0	0	6
	0	0	6
	0	0	6
	0	0	6
	0	0	6.5
400000000000	22.552725051	0	6.5
	0	0	6.5
400000000000	23.1806333496	0	6.5
400000000000	23.0102999566	0	6.5
	0	0	6.5
	0	0	6.5
400000000000	22.1484384805	0	6.5
400000000000	23.8738982634	0	6.5
400000000000	21.3353890837	0	6.5
